file_name,genre,chroma_stft_mean,chroma_stft_dev,spectral_centroid_mean,spectral_centroid_dev,spectral_rolloff_mean,spectral_rolloff_dev,rms_mean,rms_dev,zero_crossing_rate_mean,zero_crossing_rate_dev
rock.00000.wav,rock,0.3874330222606659,0.293157160282135,1996.329188697747,503.38118865999485,4227.868737311485,1127.3567574504007,0.12909233570098877,0.07198077440261841,0.09022025147428461,0.04046000345407565
rock.00001.wav,rock,0.3654044270515442,0.3034682869911194,1529.2908080956652,476.2720553719319,3271.448122099768,1166.8449911999423,0.18037240207195282,0.07014010101556778,0.05495977438611756,0.029164539268834208
rock.00002.wav,rock,0.4367804229259491,0.2942517399787903,1875.1802164622393,685.0063251075536,3929.4931504676624,1428.534712186751,0.14856810867786407,0.08094920963048935,0.07680441258217324,0.04752390089014702
rock.00003.wav,rock,0.38011258840560913,0.31364452838897705,1421.3550411262565,654.3505841671644,3042.7015547962587,1591.4651893144517,0.15122105181217194,0.06312146782875061,0.0430986562258314,0.030639131380977264
rock.00004.wav,rock,0.37182295322418213,0.29781636595726013,1345.841383418405,690.1721852814925,2939.1573239921695,1597.3265301184183,0.20865632593631744,0.042684607207775116,0.04107944520978345,0.03642051380875382
rock.00005.wav,rock,0.376757949590683,0.2862013280391693,1542.1092953993345,335.8153368120643,2869.7864364305397,799.6598303605082,0.20371320843696594,0.0556405633687973,0.07702117471481051,0.017860639125531833
rock.00006.wav,rock,0.34448423981666565,0.29670771956443787,1676.1460477207688,458.08685788584273,3255.327363689095,855.5032580031993,0.18003524839878082,0.059844791889190674,0.08730529171500387,0.03639213812647822
rock.00007.wav,rock,0.3591254949569702,0.2961917221546173,1282.1973339054578,547.4711510259433,2675.912666763341,1274.2020067811104,0.15702089667320251,0.060306329280138016,0.047179750942575406,0.032241479402357935
rock.00008.wav,rock,0.40886399149894714,0.28637921810150146,1717.0993092104313,217.23254424619495,3362.1523686738688,658.7252674746646,0.2607937455177307,0.03034985065460205,0.08495074137180975,0.01761477207052655
rock.00009.wav,rock,0.3762047290802002,0.3040977120399475,1181.326607089661,524.7268979046838,2367.3450301805397,1443.3055049033849,0.12818020582199097,0.06161055713891983,0.04253295992846094,0.01972438059312386
rock.00010.wav,rock,0.39827147126197815,0.29628267884254456,1857.97259864943,616.4082835968242,4191.671972429669,1284.05125640111,0.15342064201831818,0.05188590660691261,0.07170823665893271,0.04233600606394654
rock.00011.wav,rock,0.3433035910129547,0.29806089401245117,1537.4684493421887,701.098582916742,3416.651523528132,1541.7903394207278,0.1233552023768425,0.03074798546731472,0.05433025787896365,0.04009621921106948
rock.00012.wav,rock,0.3389485776424408,0.31362104415893555,1863.7644718857396,901.3934292829662,3986.232224749855,1652.8709737033425,0.07587265968322754,0.03611886873841286,0.0682249371616396,0.05651563005866601
rock.00013.wav,rock,0.4402516186237335,0.3044264018535614,1597.5180157344764,839.4800647705173,3826.665027733469,2134.0813688494377,0.1336696296930313,0.04421883076429367,0.04610991275135344,0.038465374517111496
rock.00014.wav,rock,0.3808172941207886,0.3166354298591614,1937.0023676443107,958.4371631922663,3985.824209686775,1639.9915859936448,0.05359696224331856,0.033611100167036057,0.0835791733130317,0.07472205066302787
rock.00015.wav,rock,0.34380921721458435,0.30395546555519104,2335.5199316347857,1023.3555557500731,4500.064745414008,1705.6251087131377,0.08227476477622986,0.05566519498825073,0.11416000519624904,0.0806263981643807
rock.00016.wav,rock,0.46147575974464417,0.2813328206539154,2459.5208919140086,359.59028814434333,5024.347447795823,801.3383720677846,0.18441163003444672,0.03200332820415497,0.1428334058391338,0.03406077012470275
rock.00017.wav,rock,0.4189244508743286,0.2769595682621002,2312.0661578932613,398.2773167405942,4528.392648364994,901.6425502623582,0.16600236296653748,0.03476063162088394,0.14054758495262953,0.03407485862889208
rock.00018.wav,rock,0.48049280047416687,0.2805633246898651,2209.1820036909885,528.7265245380156,4593.891556246374,1123.541738987161,0.14066512882709503,0.046681296080350876,0.11578005667536737,0.050068798017978304
rock.00019.wav,rock,0.4358935058116913,0.27741560339927673,2321.1497598885144,404.2523688471277,4701.357727758846,882.3435733917324,0.1122041791677475,0.03820866718888283,0.12819063285479504,0.04336429884834737
rock.00020.wav,rock,0.3980133831501007,0.28398871421813965,2188.057530674935,565.3932469693273,4431.917903041618,1178.8922313952608,0.15243913233280182,0.04513799771666527,0.11753303545533643,0.050773684937349246
rock.00021.wav,rock,0.39292189478874207,0.2826590836048126,2158.1594853409792,499.3514914536586,4245.813073248985,961.4996060834129,0.16144804656505585,0.050403229892253876,0.121568436412413,0.05364793688115499
rock.00022.wav,rock,0.41583454608917236,0.28089141845703125,2342.4462721453447,506.70878003381966,4595.4403481184745,1011.2525119737145,0.17379270493984222,0.047585178166627884,0.13844302856728538,0.04710590538425414
rock.00023.wav,rock,0.2942795753479004,0.28732699155807495,2294.7279252035287,627.9577152773581,4847.935057460847,1294.6822165100525,0.13569559156894684,0.04090359807014465,0.11556707088650425,0.0486631992392616
rock.00024.wav,rock,0.4051322340965271,0.2754954695701599,2320.3950808692307,344.2371831694862,4466.440973481003,694.8941798294044,0.15654169023036957,0.04016647860407829,0.14343044578982986,0.04481970165103984
rock.00025.wav,rock,0.41512855887413025,0.28252649307250977,2510.07314252411,379.85557893366024,4735.123055938225,838.8356619748921,0.14910750091075897,0.03924199193716049,0.15782813406322505,0.043849583645157224
rock.00026.wav,rock,0.3833230435848236,0.2836088240146637,2263.2031093260816,480.7389883611038,4603.001117042489,966.6881184341024,0.15266521275043488,0.03432305157184601,0.12290601737722351,0.04640366229297769
rock.00027.wav,rock,0.4025210738182068,0.29779142141342163,2669.3593345236,677.9194859077227,5445.8670695868805,1169.7526510441307,0.07916758209466934,0.01575515978038311,0.13342209570917182,0.06750774555913243
